Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387146,130.38,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Associate Director Operations,Company Barclaycard Commercial,67387147,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Associate Director Operations,Company Barclaycard Commercial,67387148,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Communications and Stakeholder Engagement,Company Barclaycard Commercial,67387149,55.7,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387150,160.33,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Associate Director Operations,Company Barclaycard Commercial,67387151,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery ICT,Company Barclaycard Commercial,67387152,98.42,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Director BI/BR,Company Barclaycard Commercial,67387153,38.13,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Director BI/BR,Company Barclaycard Commercial,67387154,34.12,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,67387155,-110.77,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin Research Base Director,Company Barclaycard Commercial,67387156,5.95,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin Research Base Director,Company Barclaycard Commercial,67387156,138.06,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Quantum Technology,Company Barclaycard Commercial,67387157,80.36,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Quantum Technology,Company Barclaycard Commercial,67387158,34.44,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Impact,Company Barclaycard Commercial,67387159,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387160,68.97,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387161,34.12,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Impact,Company Barclaycard Commercial,67387162,68.97,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Impact,Company Barclaycard Commercial,67387163,41.52,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Impact,Company Barclaycard Commercial,67387164,41.52,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Impact,Company Barclaycard Commercial,67387165,34.12,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery ICT,Company Barclaycard Commercial,67387166,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387167,67.58,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387168,61.78,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387169,44.91,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,67387170,130.38,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin Research Capability,Company Barclaycard Commercial,67387171,130.38,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin Research Capability,Company Barclaycard Commercial,67387172,66.97,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin Research Capability,Company Barclaycard Commercial,67387173,35.94,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,EPSRC Corporate Services,Company Barclaycard Commercial,67387174,134.96,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Communications and Stakeholder Engagement,Company Barclaycard Commercial,67387175,66.97,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Communications and Stakeholder Engagement,Company Barclaycard Commercial,67387176,28.55,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Performance and Evaluation,Company Barclaycard Commercial,67387177,57.5,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Performance and Evaluation,Company Barclaycard Commercial,67387178,81.35,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Maths,Company Barclaycard Commercial,67387179,25.04,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Maths,Company Barclaycard Commercial,67387180,9.68,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Performance and Evaluation,Company Barclaycard Commercial,67387181,162.42,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery GU,Company Barclaycard Commercial,67387182,53.69,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery GU,Company Barclaycard Commercial,67387183,50.11,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery GU,Company Barclaycard Commercial,67387184,29.85,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery GU,Company Barclaycard Commercial,67387185,50.11,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,67387186,88.05,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Director CI & S,Company Barclaycard Commercial,67387187,63.97,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Director CI & S,Company Barclaycard Commercial,67387188,12.56,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Associate Director Operations,Company Barclaycard Commercial,67387189,124.38,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Associate Director Operations,Company Barclaycard Commercial,67387190,63.97,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Associate Director Operations,Company Barclaycard Commercial,67387191,32.94,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Director CI & S,Company Barclaycard Commercial,67387192,30.44,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Director CI & S,Company Barclaycard Commercial,67387193,81.95,GBP
BIS,EPSRC,20/10/2014,T&S UK - Other Charges,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387194,9.73,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,67387195,35.54,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Flights,International offices,Company Barclaycard Commercial,67387196,8.97,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Flights,International offices,Company Barclaycard Commercial,67387196,645.07,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin Research Base Director,Company Barclaycard Commercial,67387197,120.48,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin Research Base Director,Company Barclaycard Commercial,67387198,127.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,67387199,29.94,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,67387200,158.33,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Healthcare,Company Barclaycard Commercial,67387201,32.13,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,67387202,52.99,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Healthcare,Company Barclaycard Commercial,67387203,3.08,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Maths,Company Barclaycard Commercial,67387204,85.95,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,67387205,130.38,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,67387206,130.38,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,67387207,158.33,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,67387208,66.97,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,67387209,35.94,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Director RB/UR,Company Barclaycard Commercial,67387210,63.97,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Director RB/UR,Company Barclaycard Commercial,67387211,25.56,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Director RB/UR,Company Barclaycard Commercial,67387212,152.56,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Strategy,Company Barclaycard Commercial,67387213,62.97,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Strategy,Company Barclaycard Commercial,67387214,62.97,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Impact,Company Barclaycard Commercial,67387215,3.08,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Director RB/UR,Company Barclaycard Commercial,67387216,3.08,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Impact,Company Barclaycard Commercial,67387217,32.53,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Impact,Company Barclaycard Commercial,67387218,32.53,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387219,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387220,34.12,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387221,68.97,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,67387222,39.53,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,67387223,63.39,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,67387224,59.49,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,67387225,68.97,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Maths,Company Barclaycard Commercial,67387226,53.69,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Maths,Company Barclaycard Commercial,67387227,63.39,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,67387228,16.76,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Maths,Company Barclaycard Commercial,67387229,21.71,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,67387230,130.38,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,67387231,46.51,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,67387232,53.5,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Associate Director Operations,Company Barclaycard Commercial,67387233,30.25,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Associate Director Operations,Company Barclaycard Commercial,67387234,25.56,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Associate Director Operations,Company Barclaycard Commercial,67387235,36.54,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Associate Director Operations,Company Barclaycard Commercial,67387236,60.39,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Manufacturing,Company Barclaycard Commercial,67387237,87.33,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Engineering,Company Barclaycard Commercial,67387238,270.03,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,67387239,71.72,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,67387240,71.72,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Energy,Company Barclaycard Commercial,67387241,83.02,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,67387242,27.74,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,67387243,92.23,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,67387244,62.48,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Impact,Company Barclaycard Commercial,67387245,3.08,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,67387246,3.08,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,67387247,76.96,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,67387248,173.79,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,67387249,18.16,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,67387250,62.97,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,International offices,Company Barclaycard Commercial,67387251,53.69,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,International offices,Company Barclaycard Commercial,67387252,35.94,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,International offices,Company Barclaycard Commercial,67387253,106.41,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Impact,Company Barclaycard Commercial,67387254,6.78,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Digital Economy,Company Barclaycard Commercial,67387255,3.08,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Maths,Company Barclaycard Commercial,67387256,6.78,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Accommodation,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387257,6.78,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,67387258,130.38,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Performance and Evaluation,Company Barclaycard Commercial,67387259,23.25,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Performance and Evaluation,Company Barclaycard Commercial,67387260,63.39,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,67387261,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,PSU IS,Company Barclaycard Commercial,67387262,130.38,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,PSU IS,Company Barclaycard Commercial,67387263,130.38,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,67387264,7.44,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,67387264,170.91,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,67387265,7.44,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,67387265,170.91,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,67387266,7.44,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,67387266,170.91,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,67387267,7.44,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,67387267,170.91,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,67387268,7.44,GBP
BIS,EPSRC,20/10/2014,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,67387268,170.91,GBP
BIS,EPSRC,20/10/2014,T&S UK - Other Charges,Information Management Delivery,Company Barclaycard Commercial,67387269,9.73,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Engineering,Company Barclaycard Commercial,67387270,6.17,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,67387271,6.15,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Flights,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387272,6.46,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Flights,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387272,116.9,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Flights,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387273,6.63,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Flights,Programme Delivery Infrastructure,Company Barclaycard Commercial,67387273,144.68,GBP
BIS,EPSRC,20/10/2014,T&S Overseas - Flights,Admin RCUK Strategy Unit,Company Barclaycard Commercial,67387274,183.28,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Healthcare,Company Barclaycard Commercial,67387275,32.13,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Healthcare,Company Barclaycard Commercial,67387276,63.39,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,67387277,130.77,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,67387278,124.38,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Healthcare,Company Barclaycard Commercial,67387279,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,67387280,14.67,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Quantum Technology,Company Barclaycard Commercial,67387281,28.34,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Quantum Technology,Company Barclaycard Commercial,67387282,168.31,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,67387283,14.05,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,67387284,130.87,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Director BI/BR,Company Barclaycard Commercial,67387285,6.17,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Director BI/BR,Company Barclaycard Commercial,67387286,6.17,GBP
BIS,EPSRC,20/10/2014,T&S UK - Accommodation,Programme Delivery Engineering,Company Barclaycard Commercial,67387287,6.17,GBP
BIS,EPSRC,20/10/2014,T&S UK - Public Transport,Communications and Stakeholder Engagement,Company Barclaycard Commercial,67387288,3.08,GBP
