Transparency Data ,,,,,,,,
Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,Lancaster University GRANT,73667277,19786.25,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Physical Sciences,Lancaster University GRANT,73667277,4762,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Physical Sciences,University of Glasgow GRANT,73667278,18380.8,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Cambridge,73667279,11251.38,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Physical Sciences,University of Cambridge,73667279,17105.25,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC ICT,University of St Andrews GRANT,73667280,19654.39,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC ICT,University of St Andrews GRANT,73667280,19654.39,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Engineering,University of Oxford GRANT,73667281,32857.89,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Physical Sciences,University of Oxford GRANT,73667282,45102.53,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Physical Sciences,University of Oxford GRANT,73667283,18732.79,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Cambridge,73667284,11356.75,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Physical Sciences,University of Cambridge,73667284,37867.63,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Physical Sciences,"University of Wales, Cardiff - UWC",73667285,19671.29,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Physical Sciences,University of Oxford GRANT,73667286,20727.15,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Birmingham GRANT,73667287,25201.56,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Physical Sciences,University of Birmingham GRANT,73667287,76776.15,GBP
BIS,EPSRC,19/12/2014,Fellowships,Healthcare Healthcare,University of Cambridge,73667288,24622.24,GBP
BIS,EPSRC,19/12/2014,Fellowships,Healthcare Healthcare,University of Cambridge,73667289,22986.7,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Engineering,University of Oxford GRANT,73667290,6800.85,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Engineering,University of Oxford GRANT,73667290,20527.84,GBP
BIS,EPSRC,19/12/2014,Fellowships,Manufacturing Manufacturing,University of Bristol GRANT,73667291,21421.13,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Engineering,University of Bristol GRANT,73667291,21421.12,GBP
BIS,EPSRC,19/12/2014,Fellowships,Quantum Technology Programme,University of Durham GRANT,73667292,49894.77,GBP
BIS,EPSRC,19/12/2014,Fellowships,Quantum Technology Programme,University of Bristol GRANT,73667293,31720.89,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Maths,University of Cambridge,73667294,44179.23,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Engineering,University of Glasgow GRANT,73667295,3250.5,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Engineering,University of Glasgow GRANT,73667295,59658.34,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Manufacturing Manufacturing,University of Bath,73667296,7275,GBP
BIS,EPSRC,19/12/2014,Fellowships,Manufacturing Manufacturing,University of Bath,73667296,37639.37,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Healthcare Healthcare,University College London GRANT,73667297,7065.63,GBP
BIS,EPSRC,19/12/2014,Fellowships,Healthcare Healthcare,University College London GRANT,73667297,34710.05,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC ICT,University of Oxford GRANT,73667298,88542.38,GBP
BIS,EPSRC,19/12/2014,Fellowships,Energy Energy,University of Bath,73667299,19971.22,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Maths,University of Oxford GRANT,73667300,41756.22,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Physical Sciences,University of Cambridge,73667301,30380.11,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Cambridge,73667302,6750,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Physical Sciences,University of Cambridge,73667302,28183.45,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Maths,University of Bath,73667303,37444.31,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Maths,University of Bath,73667303,37444.31,GBP
BIS,EPSRC,19/12/2014,Fellowships,Mathematical Sciences,University College London GRANT,73667304,34923.06,GBP
BIS,EPSRC,19/12/2014,Fellowships,Physical Sciences,University College London GRANT,73667305,31163.96,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,"Materials, Mechanical and Medical Engineering",University of Oxford GRANT,73667306,5803.2,GBP
BIS,EPSRC,19/12/2014,Fellowships,"Materials, Mechanical and Medical Engineering",University of Oxford GRANT,73667306,45776.43,GBP
BIS,EPSRC,19/12/2014,Fellowships,Mathematical Sciences,University of Oxford GRANT,73667307,-1942.14,GBP
BIS,EPSRC,19/12/2014,Fellowships,Physical Sciences,University of Southampton GRANT,73667308,46828.6,GBP
BIS,EPSRC,19/12/2014,Fellowships,Mathematical Sciences,Heriot-Watt University GRANT,73667309,11173.69,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Physical Sciences,University of Bristol GRANT,73667310,-392.72,GBP
BIS,EPSRC,19/12/2014,Fellowships,Physical Sciences,University of Bristol GRANT,73667310,136233.2,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Information and Communications Technology,University of Oxford GRANT,73667311,-2800,GBP
BIS,EPSRC,19/12/2014,Fellowships,Information and Communications Technology,University of Oxford GRANT,73667311,20712.88,GBP
BIS,EPSRC,19/12/2014,Fellowships,Energy Multidisciplinary Applications,ICSTM,73667312,157005.27,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Energy Research Capacity,University of Cambridge,73667313,-44353.58,GBP
BIS,EPSRC,19/12/2014,Fellowships,Energy Research Capacity,University of Cambridge,73667313,103319.69,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Physical Sciences,University of Sussex GRANT,73667314,8719.57,GBP
BIS,EPSRC,19/12/2014,Fellowships,Physical Sciences,University of Sussex GRANT,73667314,88443.95,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Physical Sciences,University of Surrey GRANT,73667315,21614.91,GBP
BIS,EPSRC,19/12/2014,Fellowships,Mathematical Sciences,Warwick University,73667316,8552.05,GBP
BIS,EPSRC,19/12/2014,Fellowships,Mathematical Sciences,University of Edinburgh,73667317,-1295.63,GBP
BIS,EPSRC,19/12/2014,Fellowships,Mathematical Sciences,University of Oxford GRANT,73667318,13310.37,GBP
BIS,EPSRC,19/12/2014,Fellowships,Mathematical Sciences,"University of Wales, Cardiff - UWC",73667319,22843.44,GBP
BIS,EPSRC,19/12/2014,Fellowships,Cross Disciplinary Interfaces,University of Oxford GRANT,73667320,9278.34,GBP
BIS,EPSRC,19/12/2014,Fellowships,Cross Disciplinary Interfaces,University of Birmingham GRANT,73667321,20016.55,GBP
BIS,EPSRC,19/12/2014,Fellowships,Mathematical Sciences,University of Edinburgh,73667322,9240.66,GBP
BIS,EPSRC,19/12/2014,Fellowships,Mathematical Sciences,University College London GRANT,73667323,19918.37,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Mathematical Sciences,University College London GRANT,73667324,10617.68,GBP
BIS,EPSRC,19/12/2014,Fellowships,Mathematical Sciences,University College London GRANT,73667324,30562.33,GBP
BIS,EPSRC,19/12/2014,Fellowships,Physical Sciences,University College London GRANT,73667325,14905.09,GBP
BIS,EPSRC,19/12/2014,Fellowships,Energy Energy,University of Oxford GRANT,73667326,-36891.2,GBP
BIS,EPSRC,19/12/2014,Fellowships,Physical Sciences,University of Warwick,73667327,53222.91,GBP
BIS,EPSRC,19/12/2014,Fellowships,NC Maths,"University of Wales, Cardiff - UWC",73667328,3380.17,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Glasgow GRANT,73676121,9545.51,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Cambridge,73676122,18109.17,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University College London GRANT,73676123,18117.72,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Wales Aberystwyth,73676124,21486.69,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Southampton GRANT,73676125,279643.46,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Strathclyde GRANT,73676126,16665.99,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",University of Strathclyde GRANT,73676126,94440.57,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Southampton GRANT,73676127,309261.1,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,ICSTM,73676128,268314.45,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Sheffield GRANT,73676129,208950.77,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Research Capacity,University of Cambridge,73676130,11049.51,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Cambridge,73676130,99445.57,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Cambridge,73676130,110495.11,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Birmingham GRANT,73676131,31346.15,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Sussex GRANT,73676132,37371.61,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Durham GRANT,73676133,57780.33,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Manchester GRANT,73676134,72548.46,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Research Capacity,ICSTM,73676135,234729.11,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Cambridge,73676136,9205.55,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,Queen's University Belfast GRANT,73676137,33563.53,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Leeds GRANT,73676138,23874.21,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Glasgow GRANT,73676139,33902.96,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Cambridge,73676140,24745.39,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",University of Newcastle upon Tyne GRANT,73676141,10565.83,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,University of Cambridge,73676143,30135.11,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,Loughborough University GRANT,73676144,104448.45,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Oxford GRANT,73676145,3076.85,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Bristol GRANT,73676146,3359.9,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,ICSTM,73676147,216887.29,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Oxford GRANT,73676148,202182.4,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",University of Oxford GRANT,73676149,26055.58,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Liverpool GRANT,73676150,12819.14,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Southampton GRANT,73676151,134530.03,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Manchester GRANT,73676152,130422.04,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Surrey GRANT,73676153,138714.9,GBP
BIS,EPSRC,19/12/2014,Capital Grants & Equipment to HEIs,Corporate Programme,United Kingdom Atomic Energy Authority,73676154,6040000,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Corporate Programme,United Kingdom Atomic Energy Authority,73676154,2975109.49,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Next Generation Healthcare,University of Bath,73676155,38592.36,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Next Generation Healthcare,ICSTM,73676156,63671.12,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Strathclyde GRANT,73676157,11625.72,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Manufacturing Manufacturing,University of Cambridge,73676158,189435.04,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",University of Cambridge,73676159,9348.78,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Multidisciplinary Applications,ICSTM,73676160,63772.48,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Research Capacity,ICSTM,73676160,191317.33,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Edinburgh,73676161,305045.55,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Nottingham GRANT,73676162,437.22,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",Cranfield University,73676163,30978.88,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,Q M W,73676165,210728.07,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Multidisciplinary Applications,University of Strathclyde GRANT,73676166,50795.11,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Research Capacity,University of Strathclyde GRANT,73676166,152385.27,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Multidisciplinary Applications,University of Edinburgh,73676167,39685.68,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,Cranfield University,73676168,257841.12,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Multidisciplinary Applications,Heriot-Watt University GRANT,73676169,27419.68,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",University of Newcastle upon Tyne GRANT,73676170,10116.52,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Multidisciplinary Applications,University of Liverpool GRANT,73676171,68601.9,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Huddersfield,73676172,208772.65,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,ICSTM,73676173,209716.88,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",University of Glasgow GRANT,73676174,62063.38,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Process, Environment & Sustainability",University College London GRANT,73676175,54695.57,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Multidisciplinary Applications,University of Manchester GRANT,73676176,61206.94,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Newcastle upon Tyne GRANT,73676177,42376.05,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Multidisciplinary Applications,University of Newcastle upon Tyne GRANT,73676178,27281.76,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Strathclyde GRANT,73676179,285513.27,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,ICSTM,73676180,63293.06,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,University of Oxford GRANT,73676181,81546.85,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,University College London GRANT,73676182,291314.35,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Huddersfield,73676183,42907.59,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Cambridge,73676184,47750.88,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Birmingham GRANT,73676186,54059.01,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Surrey GRANT,73676187,43635.74,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,Cranfield University,73676188,244400.21,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University College London GRANT,73676189,32573.42,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Birmingham GRANT,73676191,141100.25,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,University of Nottingham GRANT,73676192,279410.84,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Cambridge,73676193,70495.17,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Nottingham GRANT,73676194,62157.91,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Research and Knowledge Transfer,Loughborough University GRANT,73676195,290994.7,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,"Materials, Mechanical and Medical Engineering",University of Cambridge,73676196,26872.94,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Energy Research Capacity,ICSTM,73676197,34663.57,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Bristol GRANT,73676198,59577.96,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,Swansea University,73676199,31373.54,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,R H B N C GRANT,73676200,25328.75,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,City University,73676201,1712.51,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,User Led Skills and Knowledge Flow,University of Southampton GRANT,73676202,14268.3,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Nottingham GRANT,73676203,10228.83,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Leeds GRANT,73676204,33723.09,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,University of Leeds GRANT,73676205,19620.15,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Cambridge,73676210,28200.26,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Liverpool GRANT,73676211,43101.54,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,University of York GRANT,73676213,19206.63,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,University of St Andrews GRANT,73676214,7033.56,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Mathematical Sciences,Heriot-Watt University GRANT,73676215,3215.48,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Physical Sciences,University of Edinburgh,73676216,70714.49,GBP
BIS,EPSRC,19/12/2014,Research Grant Expenditure,Information and Communications Technology,University of Hull GRANT,73676217,20188.95,GBP
